tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569273247252008000.00 ,negative,1,Cancelled Flight,1,US Airways,null,WAWStewart,null,0,@USAirways flt last nght Cancelled Flighted-mech.probs . flt this am Cancelled Flighted-snow . finally on a flt home. 1st cls empty &amp; they won't let me sit there,null,2015/2/21 15:11,Pennsylvania,Eastern Time (US & Canada)
569273176775114000.00 ,neutral,0.6967,null,0,US Airways,null,GreenkidspenWRA,null,0,@USAirways Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?,null,2015/2/21 15:11,Grimsby - UK,null
569272209887404000.00 ,neutral,1,null,null,US Airways,null,caseyshearusso,null,0,@USAirways If I am traveling with an infant in my lap . is there anything I need to do to notify you?,null,2015/2/21 15:07,connecticut,null
569270187725160000.00 ,negative,1,Late Flight,0.3684,US Airways,null,KennethBracy,null,0,@USAirways you're killing me sche a flight to board 3 min after mine arrived with gate on other side of airport #genious,null,2015/2/21 14:59,Where ever God puts me,null
569269757293293000.00 ,negative,1,Can't Tell,1,US Airways,null,tlarmondra,null,0,@USAirways @AmericanAir 9 empty seats open in 1st on AA1061. No upgrades for a U.S. Gold member? Would love consistent policies.,null,2015/2/21 14:57,Charlotte. NC,null
569269594386526000.00 ,positive,0.6276,null,null,US Airways,null,PinkBird,null,0,@USAirways woohoo! He still has 1 more flight but so happy to hear they're in the air . just about cried! (Must be the preggo hormones!) thx!,null,2015/2/21 14:57,null,Mountain Time (US & Canada)
569268918566719000.00 ,negative,1,Late Flight,1,US Airways,null,talk2jomaude,null,0,"@USAirways status shows ""delayed"" it was just ""waiting for takeoff"" so did it depart? It certainly didn't at 4:17pm. http://t.co/emRUbu4WzD",null,2015/2/21 14:54,null,null
569268155383717000.00 ,negative,1,Late Flight,1,US Airways,null,CURVESandCHAOS,null,0,@USAirways you're right it's not fun. Especially when I don't have much of a choice. Lol. #curvygirltravels,null,2015/2/21 14:51,Los Angeles ,Pacific Time (US & Canada)
569267207324246000.00 ,neutral,1,null,null,US Airways,null,amy_endres,null,0,@USAirways can you help us figure out our correct six digit confirmation number?,null,2015/2/21 14:47,cincinnati. ohio,null
569263908973903000.00 ,negative,1,Flight Booking Problems,1,US Airways,null,ElizabethFrayer,null,0,@USAirways AND my rebooked flt isn't until Monday??  AND I don't get a voucher for a hotel?!  Never again . US airways.,null,2015/2/21 14:34,null,null
569263732280451000.00 ,positive,1,null,null,US Airways,null,MichelleFilling,null,0,@USAirways Thank you!!! This whole crew has rocked through bad weather and diversion. Pilot keeping us well informed. #customerservice,null,2015/2/21 14:33,null,Eastern Time (US & Canada)
569263677234388000.00 ,neutral,1,null,null,US Airways,null,shivadelrahim,null,0,@USAirways what about AA miles for USAir flights booked through American?,null,2015/2/21 14:33,null,null
569263496560422000.00 ,positive,1,null,null,US Airways,null,Punkasswill,null,0,@USAirways i hope i get the opportunity to join the team with this job opening!,null,2015/2/21 14:32,Nwps  CA.,Alaska
569263373092823000.00 ,negative,1,Cancelled Flight,1,US Airways,null,ElizabethFrayer,null,0,@USAirways how is it that my flt to EWR was Cancelled Flightled yet flts to NYC from USAirways are still flying?,null,2015/2/21 14:32,null,null
569262702301876000.00 ,negative,1,Customer Service Issue,1,US Airways,null,jeffpash,null,0,@USAirways @AmericanAir Flight SF to NYC only made it to Philly. Ur customer service is telling me no refund for the last leg? #offensive,null,2015/2/21 14:29,San Francisco,Pacific Time (US & Canada)
569261236094967000.00 ,neutral,0.7185,null,0,US Airways,null,javierfigueroa,null,0,@USAirways can you DM me please?,null,2015/2/21 14:23,33027,Eastern Time (US & Canada)
569260276626956000.00 ,neutral,1,null,null,US Airways,null,sarahtinvt,null,0,@USAirways need seat assignments for one leg of family's return flight - can you please help via Twitter PM?,null,2015/2/21 14:20,null,Quito
569259449115942000.00 ,positive,1,null,null,US Airways,null,OthalieGraham,null,0,@USAirways thank you! You have always been so good to me. I will follow up.,[39.94624391. -75.17915216],2015/2/21 14:16,null,null
569258945254191000.00 ,positive,0.6531,null,null,US Airways,null,Le_Sport1,null,0,@USAirways No Problem - he was the only person in the airport who would help :),null,2015/2/21 14:14,Rhos-on-Sea,London
569258934864781000.00 ,neutral,1,null,null,US Airways,null,beekaytulsa,null,0,@USAirways Okee doke,null,2015/2/21 14:14,Flyover country,Central Time (US & Canada)
569258544714911000.00 ,positive,0.6879,null,0,US Airways,null,PinkBird,null,0,@USAirways thank you! It's # 1875 from BWI . keep seeing different stats . from delayed to awaiting take off to delayed...,null,2015/2/21 14:13,null,Mountain Time (US & Canada)
569256468198924000.00 ,positive,0.6934,null,null,US Airways,null,MichelleFilling,null,0,@USAirways Nick on flight 742 was awesome. Please reward him in some way!!! He has kept us smiling on a bad day of travel. #customerservice,null,2015/2/21 14:04,null,Eastern Time (US & Canada)
569256374011428000.00 ,negative,1,Customer Service Issue,1,US Airways,null,beekaytulsa,null,0,"@USAirways I was told a ""return call"" by a human",null,2015/2/21 14:04,Flyover country,Central Time (US & Canada)
569255036796215000.00 ,negative,0.7118,Customer Service Issue,0.7118,US Airways,null,javierfigueroa,null,0,@USAirways guys I need help my reservations . tried calling and I'm told to call Late Flightr. Please help me here.,null,2015/2/21 13:59,33027,Eastern Time (US & Canada)
569253430100946000.00 ,positive,0.6363,null,0,US Airways,null,MattMuskrat,null,0,@USAirways sitting on a plane in Philadelphia for over 20 minutes waiting just to get off the plane. Great service!,null,2015/2/21 13:52,null,null
569252439548952000.00 ,negative,1,longlines,0.3434,US Airways,null,OthalieGraham,null,0,@USAirways @PHLAirport Cancelled Flighted flight due to weather no problem . but wait for luggage for 4 hours?? IT MUST BE DELIVERED!!,[39.90000449. -75.20693516],2015/2/21 13:48,null,null
569252020474896000.00 ,negative,1,Can't Tell,0.6695,US Airways,null,MaxAtchity,null,0,@USAirways comin in clutch and sending me to Charlotte then home . I h8 u @AmericanAir . except for Wayne u a real g #ThankJesus #ThankMe,null,2015/2/21 13:47,null,Eastern Time (US & Canada)
569250990291062000.00 ,neutral,0.6665,null,null,US Airways,null,PinkBird,null,0,@USAirways this very pregnant lady's hoping &amp;praying hubbys flight from BWI gets off the ground! I'd like him to get here before baby does!,null,2015/2/21 13:43,null,Mountain Time (US & Canada)
569250438882705000.00 ,neutral,0.6947,null,null,US Airways,null,RaulFNYC,null,0,@USAirways Ok Thanks,null,2015/2/21 13:40,GLOBAL CITIZEN,Atlantic Time (Canada)
569248875825008000.00 ,negative,1,Customer Service Issue,0.6818,US Airways,null,LindsaySweeting,null,0,@USAirways Every time I try . the line is disconnected b/c the system says you have too many calls. Glad your screw up matters so much to you,null,2015/2/21 13:34,Asheville. NC,Central Time (US & Canada)
569248700947689000.00 ,negative,1,Late Flight,0.6559,US Airways,null,SSGV,null,0,@USAirways . another hour gone &amp; they sit with more snow on them! Seriously?! http://t.co/Fupf0UAyir,null,2015/2/21 13:34,Kokomo. IN,null
569248672606597000.00 ,negative,1,Damaged Luggage,0.6818,US Airways,null,karsonbobbi,null,0,@USAirways already did. I travel for a living . no help at all that it will take 3-4 weeks for any repair. And I have to pay to ship to TX.,null,2015/2/21 13:33,Knoxville. TN,Indiana (East)
569248250424918000.00 ,negative,1,Lost Luggage,1,US Airways,null,LindsaySweeting,null,0,@USAirways We did. @AmericanAir said to open one with you . too.,null,2015/2/21 13:32,Asheville. NC,Central Time (US & Canada)
569246373020717000.00 ,negative,0.6849,Customer Service Issue,0.6849,US Airways,null,LindsaySweeting,null,0,@USAirways ...be found when he checks in. Now no info. Please DM me and help me fix this NOW. (3/3),null,2015/2/21 13:24,Asheville. NC,Central Time (US & Canada)
569246231500685000.00 ,negative,1,Lost Luggage,1,US Airways,null,LindsaySweeting,null,0,@USAirways to a booked hotel for the night so I had to find him a room at midnight. Then say his bags will be on the plane . but can't (2/3),null,2015/2/21 13:24,Asheville. NC,Central Time (US & Canada)
569245856680914000.00 ,negative,1,Late Flight,1,US Airways,null,LindsaySweeting,null,0,@USAirways This is ridiculous. You delayed my husband's flights &amp; made him miss his connection. Told him to leave his bags. Sent him (1/3),null,2015/2/21 13:22,Asheville. NC,Central Time (US & Canada)
569245155837882000.00 ,negative,1,Lost Luggage,1,US Airways,null,LindsaySweeting,null,0,@USAirways Been tweeting with the team at @AmericanAir who informed me that the problem is that you never sent his bags to them yesterday.,null,2015/2/21 13:19,Asheville. NC,Central Time (US & Canada)
569245152406953000.00 ,negative,0.6602,Can't Tell,0.3318,US Airways,null,kelleynandrew,null,0,@USAirways- can you tell me what the policy is for preboarding with small children? Is that still a thing?,null,2015/2/21 13:19,null,null
569244957698969000.00 ,negative,1,Lost Luggage,0.6759,US Airways,null,LindsaySweeting,null,0,@USAirways Your Baggage system has hung up on me twice because you have too many callers. I NEED TO FIND MY HUSBAND'S (@SweetingR) BAGS.,null,2015/2/21 13:19,Asheville. NC,Central Time (US & Canada)
569243185832169000.00 ,negative,1,Can't Tell,1,US Airways,null,POnions,null,0,@USAirways haven't eaten all day either so lemme get that CC# so I can buy a burger across from the terminal.  #DoBetter @UsAirwaysSuck,null,2015/2/21 13:12,CT. USA,Central Time (US & Canada)
569242425530712000.00 ,negative,1,Customer Service Issue,0.3683,US Airways,null,POnions,null,0,@USAirways looking forward to waiting on hold for 9 hrs to reschedule my flight.  Bunch of idiots work for this airline.,null,2015/2/21 13:09,CT. USA,Central Time (US & Canada)
569242046621491000.00 ,positive,1,null,null,US Airways,null,Tom4719,null,0,@USAirways  big thank you to your ticketing agent Ute V at Dulles-Washington for OUTSTANDING guest service to get me rebooked,null,2015/2/21 13:07,West Des Moines. IA,Central Time (US & Canada)
569241970662645000.00 ,negative,1,Can't Tell,1,US Airways,null,POnions,null,0,@USAirways you guys straight up suck ass,null,2015/2/21 13:07,CT. USA,Central Time (US & Canada)
569241834670698000.00 ,negative,1,Late Flight,0.7022,US Airways,null,POnions,null,0,@USAirways still Effin waiting... Not weather delays . not engine trouble . but lack of crew?  Are you shitting me?,null,2015/2/21 13:06,CT. USA,Central Time (US & Canada)
569241701434449000.00 ,positive,1,null,null,US Airways,null,JoVeSi,null,0,@USAirways I love you guys!!!,null,2015/2/21 13:06,Philadelphia. PA,Eastern Time (US & Canada)
569241467916566000.00 ,negative,0.6667,Flight Booking Problems,0.3556,US Airways,null,MarciDunnagan,null,0,@USAirways   my miles will expire on 2/29 and it could take someone 10 days to respond...I have over 150000 miles that I do not lose i鉂sair,null,2015/2/21 13:05,Boston. MA,Hawaii
569241158196400000.00 ,negative,1,Flight Booking Problems,0.6758,US Airways,null,afbillings,null,0,@USAirways i have been trying ALL WEEK to book a multi city award trip (can't book online) I'm told to call back some other time. What?!?,null,2015/2/21 13:04,Charlotte. NC,null
569239087493857000.00 ,negative,0.6526,Late Flight,0.3579,US Airways,null,POnions,null,0,@USAirways what am I paying you $275 for?   Fly the damn plane!  Not one announcement from the crew.  Let me know how you wanna refund me.,null,2015/2/21 12:55,CT. USA,Central Time (US & Canada)
569238450794209000.00 ,negative,1,Flight Booking Problems,0.6317,US Airways,null,KaiserRolls,null,0,@USAirways -beg to differ. 4 things booked wrong and still not fixed. Get your act together! #USAirSucks,null,2015/2/21 12:53,Arizona,Arizona
569237783715422000.00 ,neutral,0.6995,null,0,US Airways,null,SSGV,null,0,@USAirways . can't control weather/flight attendant.Can control this-green ACU bag . 1.5 hrs &amp; counting! Yep that's me! http://t.co/0jUtCDRLjl,null,2015/2/21 12:50,Kokomo. IN,null
569236665950203000.00 ,negative,1,Cancelled Flight,0.6904,US Airways,null,WikeMK,null,0,@timbennettg3 @USAirways Cancelled Flightled 4532 sch departure 8:38 am . wasn't snowing yet and other flights were still leaving #Fail,null,2015/2/21 12:46,washington. dc,Eastern Time (US & Canada)
569234806543929000.00 ,negative,1,Bad Flight,0.6617,US Airways,null,POnions,null,0,@USAirways  And now your half assed plane is falling apart. Some one tell my family I love them! #DoBetter http://t.co/UA6doUA34l,null,2015/2/21 12:38,CT. USA,Central Time (US & Canada)
569234264153174000.00 ,negative,1,Can't Tell,1,US Airways,null,jksmokes_billy,null,0,@USAirways is the 7th circle of hell right after the dmv. #noshadetothedmv,[35.2238122. -80.9435393],2015/2/21 12:36,null,null
569230567759327000.00 ,negative,1,Bad Flight,0.6703,US Airways,null,POnions,null,0,@USAirways thanks for the seat that doesn't recline. I'm shocked I'm not being asked to serve everyone drinks on the plane.  #DoBetter,null,2015/2/21 12:21,CT. USA,Central Time (US & Canada)
569229557468827000.00 ,negative,1,Customer Service Issue,1,US Airways,null,beekaytulsa,null,0,@USAirways it's been three weeks since I was specifically told I would get a call back from your folks in AZ- should I keep being patient?,null,2015/2/21 12:17,Flyover country,Central Time (US & Canada)
569229441739522000.00 ,negative,1,Customer Service Issue,1,US Airways,null,billskutch,null,0,@USAirways #Unbelievable that for 2 consecutive days I can't get through to a person.  On hold over 2 hours and still going,null,2015/2/21 12:17,null,Eastern Time (US & Canada)
569229135752642000.00 ,negative,1,Can't Tell,1,US Airways,null,POnions,null,0,@USAirways you are cutting into my pregame time.  Go @KentuckyMBB !!!!,null,2015/2/21 12:16,CT. USA,Central Time (US & Canada)
569226857272516000.00 ,positive,0.6333,null,0,US Airways,null,MattClement,null,0,@USAirways Can't wait for the trip. Thanks for getting me there!,null,2015/2/21 12:07,Troy. NY,Eastern Time (US & Canada)
569226044118581000.00 ,negative,1,Can't Tell,0.6937,US Airways,null,MathieuChauve,null,0,@USAirways What's the seat assignment policy? Why let us choose a seat only to change it on us two weeks Late Flightr?,null,2015/2/21 12:03,null,Eastern Time (US & Canada)
569225958495952000.00 ,negative,1,Late Flight,0.6522,US Airways,null,courtnush,null,0,@USAirways Yes . it's February. Bad weather happens every winter. If you guys don't have the business sense to forecast that I'm at a loss.,null,2015/2/21 12:03,Downtown Phoenix (#dtphx). AZ,null
569223653952323000.00 ,negative,1,Customer Service Issue,0.6854,US Airways,null,RaulFNYC,null,0,@USAirways I called twice the recording says that it has being delivered to my apt but it is not here ?,null,2015/2/21 11:54,GLOBAL CITIZEN,Atlantic Time (Canada)
569223536507809000.00 ,negative,1,Late Flight,0.3515,US Airways,null,Matt_Gerlach,null,0,@USAirways  in don't have it on me at the time as I am taking Amtrak home. How do we call for partial refunds?,null,2015/2/21 11:54,脺T: 43.106744.-76.14949,Eastern Time (US & Canada)
569223492987723000.00 ,negative,1,Customer Service Issue,1,US Airways,null,sejly03,null,0,@USAirways 4+ hour hold . finally Cancelled Flighted ticket! sticking to @delta @Expedia who allow easy online Cancelled Flights/refunds! http://t.co/RKVCZBpdCE,null,2015/2/21 11:53,null,Eastern Time (US & Canada)
569223482791366000.00 ,negative,0.6734,Flight Booking Problems,0.6734,US Airways,null,shphotographydc,null,0,@USAirways Hold time to book award travel from Gold status: 4 HOURS and counting!!!! + 4 days of calling #usairwaysfail @AmericanAir,null,2015/2/21 11:53,dc ,null
569220920218296000.00 ,negative,1,Cancelled Flight,1,US Airways,null,Marci_DZ,null,0,@USAirways now what? You Cancelled Flightled my flight again... Are you paying for my hotel?,null,2015/2/21 11:43,null,Eastern Time (US & Canada)
569220438397751000.00 ,positive,1,null,null,US Airways,null,culvert,null,0,@USAirways your team member at DCA- Tamara R. is her name was awesome. You should have more employees like her!,null,2015/2/21 11:41,Miami. Fla,Eastern Time (US & Canada)
569220243123544000.00 ,positive,0.6778,null,0,US Airways,null,MichelleFilling,null,0,@USAirways thanks for getting us on ur plane. Awesome flight attendant who is making us smile after difficult travel. #customerservice,null,2015/2/21 11:40,null,Eastern Time (US & Canada)
569219405852377000.00 ,negative,1,Lost Luggage,1,US Airways,null,ankitgulati,null,0,@USAirways had baggage lost last night . no call from us airways and no bags and nobody answering phone #badcustomersrvice #whereismybag,null,2015/2/21 11:37,charlotte. north carolina,Central Time (US & Canada)
569217929541238000.00 ,negative,0.696,Cancelled Flight,0.696,US Airways,null,ERHinman,null,0,@USAirways if my flight's been Cancelled Flightled . and I can't reach anyone over the phone or ticketing agents . safe to assume I wasn't rebooked?,null,2015/2/21 11:31,Washington. DC,Eastern Time (US & Canada)
569217342380445000.00 ,negative,1,Lost Luggage,1,US Airways,null,RaulFNYC,null,0,@USAirways @AmericanAir WHERE IS MY BAG ?#SOS ITIS BEING LOST FOR MORE THAN 24 HOURS ! #POORCUSTUMERSERVICE,null,2015/2/21 11:29,GLOBAL CITIZEN,Atlantic Time (Canada)
569212558952960000.00 ,neutral,1,null,null,US Airways,null,YoungBBE3,null,0,@USAirways How does flight 680 look? I'm hearing about Cancelled Flightled departures from @Reagan_Airport and I'm about to head into it,null,2015/2/21 11:10,null,Eastern Time (US & Canada)
569212376421158000.00 ,negative,0.6919,Customer Service Issue,0.6919,US Airways,null,EAFiedler,null,0,@USAirways @AmericanAir Is there a way to reserve a veg meal online for a flight to Brazil tomorrow? I've been onhold for more than 1 hour.,null,2015/2/21 11:09,Philly,Eastern Time (US & Canada)
569211350985134000.00 ,negative,1,Customer Service Issue,0.6437,US Airways,null,lorelleismith,null,0,@USAirways rebooked me after i missed my flight..never called me and i didnt check my email.  I (cont) http://t.co/uTfDhxa8pU,null,2015/2/21 11:05,Cleveland/Sandusky,null
569210743133831000.00 ,negative,1,Lost Luggage,1,US Airways,null,RaulFNYC,null,0,@USAirways #SOS WHERE IS MY BAG ?,null,2015/2/21 11:03,GLOBAL CITIZEN,Atlantic Time (Canada)
569209605198376000.00 ,negative,1,Customer Service Issue,1,US Airways,null,beychok,null,0,@USAirways been on hold for 39 minutes and counting for a month old change fee refund request for a funeral.  This is pathetic.,null,2015/2/21 10:58,Washington DC,Central Time (US & Canada)
569206566035042000.00 ,negative,1,Cancelled Flight,1,US Airways,null,ClaudOakeshott,null,0,@USAirways after 5 flight Cancelled Flightlations we finally get a flight . get to the gate on time &amp; you've given our seats away? Seriously??,null,2015/2/21 10:46,Washington DC,null
569202715571703000.00 ,negative,1,Bad Flight,1,US Airways,null,SportsLoverofNY,null,0,@USAirways the American Eagle plane you're using for CLT to RDU is disgusting! You should be ashamed! #disgusting #ew http://t.co/B4xhiRuGzV,null,2015/2/21 10:31,null,null
569198999904886000.00 ,negative,1,Customer Service Issue,1,US Airways,null,lj_verde,null,0,@USAirways undermines the intelligence of customers by ignoring their complaints with their copy and paste canned responses #usairwaysfail,null,2015/2/21 10:16,DC,Eastern Time (US & Canada)
569198593158086000.00 ,negative,1,Customer Service Issue,1,US Airways,null,lj_verde,null,0,@USAirways providing poor customer service by responding to complaints with a copy and paste tempLate Flight unreLate Flightd to complaint #usairwaysfail,null,2015/2/21 10:14,DC,Eastern Time (US & Canada)
569198480226439000.00 ,negative,1,Customer Service Issue,1,US Airways,null,sejly03,null,0,@USAirways I've been on hold for over 2 1/2 hours - there has to be an easier way to Cancelled Flight/get a refund... 馃槕馃槱 http://t.co/Cm4roIypc2,null,2015/2/21 10:14,null,Eastern Time (US & Canada)
569196701401128000.00 ,negative,1,longlines,0.6275,US Airways,null,DebbieJeanDavis,null,0,@USAirways enormous lines at customer service and two agents what kind of service is that .. http://t.co/ffanixJhwh,null,2015/2/21 10:07,CT,Atlantic Time (Canada)
569194567603499000.00 ,negative,1,Flight Attendant Complaints,1,US Airways,null,marccopely,null,0,@USAirways Inexcusable behavior by gate agent. Sorry isn't enough. #Flight850 #CLT-#BNA,null,2015/2/21 9:58,NYC/Nashville,Eastern Time (US & Canada)
569192350607671000.00 ,negative,1,Customer Service Issue,0.3787,US Airways,null,The_Dan_Kelly,null,0,@USAirways chose you for a flight with very time sensitive arrival And you drop the ball. What gives? CLT #667 good way to lose my business,null,2015/2/21 9:50,Earth,null
569191845219209000.00 ,negative,1,Customer Service Issue,1,US Airways,null,arcairns,null,0,@USAirways I'm trying to Cancelled Flight my flight within the 24hr window but have been on hold for over an hour. Is there an alternate # I can dial?,null,2015/2/21 9:48,San Francisco,Pacific Time (US & Canada)
569191270654070000.00 ,negative,1,Customer Service Issue,0.6745,US Airways,null,ebrooks11,null,0,@USAirways i've been on hold for an hour trying to change my flight!!! COME ON,null,2015/2/21 9:45,the peez,null
569190606276333000.00 ,negative,1,Customer Service Issue,1,US Airways,null,donnieberaskow,null,0,@USAirways what happens if the flight takes off before we Cancelled Flight?? That's the issue. We don't want to pay because of your inaccessibility!,null,2015/2/21 9:43,Toronto. ON,Eastern Time (US & Canada)
569190357344358000.00 ,negative,1,Customer Service Issue,0.6706,US Airways,null,musiccityharp,null,0,@USAirways I'm assisting @marccopely. He is already rebooked. Agents rude . unhelpful . discourteous. #FrequentFlyers appalled. Unacceptable!!,null,2015/2/21 9:42,Nashville/NYC,Central Time (US & Canada)
569189803746574000.00 ,negative,1,Late Flight,1,US Airways,null,lorelleismith,null,0,@usairways  this is ridiculous at CLT  and we missed our connecting flight because of a chuckhole  on runway??  #shameful (1/1),null,2015/2/21 9:39,Cleveland/Sandusky,null
569189550570016000.00 ,negative,0.6774,Flight Booking Problems,0.6774,US Airways,null,ElFun,null,0,@USAirways Look at that. The flight I have been trying to book for 3 days is gone. I guess someone got through. Thanks! Keep up the #Failing,[34.16721397. -118.3453091],2015/2/21 9:38,Burbank,Pacific Time (US & Canada)
569188782492266000.00 ,negative,1,Late Flight,1,US Airways,null,AnnaFreifeld,null,0,@USAirways no one at #clt knows about runway issues..my inbound flight was only one delayed..connection left without me..now I'm stuck!,null,2015/2/21 9:35,null,null
569188447157661000.00 ,negative,1,Flight Attendant Complaints,1,US Airways,null,marccopely,null,1,@USAirways flight 850. RUDE RUDE RUDE service! Awful.,null,2015/2/21 9:34,NYC/Nashville,Eastern Time (US & Canada)
569184069734395000.00 ,neutral,1,null,null,US Airways,null,shivadelrahim,null,0,@USAirways what is contact info to upgrade using advantage miles?,null,2015/2/21 9:17,null,null
569183862493810000.00 ,neutral,0.3713,null,0,US Airways,null,shivadelrahim,null,0,@USAirways @shivadelrahim what about upgrades?,null,2015/2/21 9:16,null,null
569182303034974000.00 ,negative,1,Cancelled Flight,1,US Airways,null,airtraffic01,null,0,@USAirways what is with all the Cancelled Flightlations to PBI? We have pax at DCA that have been sent to 4 different lines between AAL and AWE. Help!,null,2015/2/21 9:10,Bushwood,null
569182050219126000.00 ,negative,1,Customer Service Issue,1,US Airways,null,sejly03,null,0,@USAirways so I still need to stay on hold? http://t.co/04SDytT7zd,null,2015/2/21 9:09,null,Eastern Time (US & Canada)
569181501830656000.00 ,neutral,0.6408,null,0,US Airways,null,POnions,null,0,@USAirways how do you have only 1 flight into lexington this afternoon with the #1 @KentuckyMBB playing a big game tonight?  #DoBetter,null,2015/2/21 9:06,CT. USA,Central Time (US & Canada)
569180856423567000.00 ,negative,1,Can't Tell,1,US Airways,null,SkipCohen,null,1,Hey @USAirways based on the number of retweets and likes on my FB post . it's nice to know I'm not alone in my frustrations with you guys!,null,2015/2/21 9:04,脺T: 36.149602.-86.779693,Eastern Time (US & Canada)
569180231782801000.00 ,negative,1,Customer Service Issue,0.6477,US Airways,null,sebastian_mcfox,null,0,@USAirways seems to be the only airline without a dedicated line for status members,null,2015/2/21 9:01,null,null
569178197499256000.00 ,neutral,1,null,null,US Airways,null,DontenPhoto,null,0,@USAirways Flight 1815 (N747UW) arrives at @FlyTPA following flight from @PHLAirport http://t.co/TtLwZgIyAg,null,2015/2/21 8:53,Englewood. Florida,Eastern Time (US & Canada)
569176543236399000.00 ,negative,1,Can't Tell,0.6181,US Airways,null,observepeople,null,0,@usairways I just learned that although there is travel policy and they waive the change fee-you will still be charged a $25 reservation fee,null,2015/2/21 8:47,null,Eastern Time (US & Canada)
569176528338202000.00 ,positive,0.6888,null,0,US Airways,null,ooglek,null,0,@USAirways Stars aligned. Connecting flight was delayed into CLT. Made it! Thanks . glad to know someone is listening. Time for 80掳 in MoBay!,null,2015/2/21 8:47,Falls Church. VA,Eastern Time (US & Canada)
569174847374233000.00 ,negative,0.636,Customer Service Issue,0.3299,US Airways,null,shivadelrahim,null,0,@USAirways if one with @AmericanAir why can't you use American miles????,null,2015/2/21 8:40,null,null
569174820308590000.00 ,negative,0.6523,Customer Service Issue,0.6523,US Airways,null,sebastian_mcfox,null,0,@USAirways why cant Sapphire members reach anyone on the phone?,null,2015/2/21 8:40,null,null
569171651381702000.00 ,negative,1,Customer Service Issue,0.6522,US Airways,null,nickdawson,null,0,@USAirways gold desk quoting me $900 to rebook due to weather. Can buy first seat on same flight for $440. Why? On hold for 45+ mins now,[0.0. 0.0],2015/2/21 8:27,Washington. DC,Eastern Time (US & Canada)
569171167174627000.00 ,negative,1,Customer Service Issue,1,US Airways,null,observepeople,null,0,@USAirways @PRof_Solutions Be prepared for 3+ hours hold times,null,2015/2/21 8:25,null,Eastern Time (US & Canada)
569170176165478000.00 ,negative,1,Can't Tell,1,US Airways,null,SkipCohen,null,0,@USAirways Sadly your words don't represent your company's actions. Talk is cheap.,null,2015/2/21 8:21,脺T: 36.149602.-86.779693,Eastern Time (US & Canada)
569169690997751000.00 ,negative,1,Customer Service Issue,1,US Airways,null,donnieberaskow,null,0,@USAirways trying to Cancelled Flight a flight urgently...get hung up on twice??? Sweet refund policy,null,2015/2/21 8:20,Toronto. ON,Eastern Time (US & Canada)
569169274109100000.00 ,negative,1,Customer Service Issue,0.6847,US Airways,null,observepeople,null,0,@USAirways @SeanVRose Sean - keep in mind if you call...plan on being on hold for 3+ hours,null,2015/2/21 8:18,null,Eastern Time (US & Canada)
569168696083656000.00 ,neutral,0.6657,null,null,US Airways,null,ThatLittleAnt,null,0,@USAirways - what is your policy regarding large-size passengers who cannot fit into a single coach class seat?,null,2015/2/21 8:16,New Haven. CT,Eastern Time (US & Canada)
569167658698067000.00 ,negative,1,Flight Attendant Complaints,0.7004,US Airways,null,smash_tag,null,0,"@USAirways ""Owen F"" at DCA Gate 42: #rude.",[38.85580899. -77.04174148],2015/2/21 8:11,Buffalo. NY,Eastern Time (US & Canada)
569167514300784000.00 ,negative,1,Customer Service Issue,1,US Airways,null,Indydi5,null,0,@USAirways  ! THE WORST in customer service. @USAirways ! Calling for over a month to book a flight! #poorcustomerservice #usairwaysfflyer,null,2015/2/21 8:11,Maryland,null
569166368781635000.00 ,negative,1,Customer Service Issue,1,US Airways,null,sejly03,null,0,@USAirways on hold for 30 minutes &amp; counting to Cancelled Flight reservation booked within 24 hours - can I do it here? conf code: F6DK04 / XZMSCW,null,2015/2/21 8:06,null,Eastern Time (US & Canada)
569165517614944000.00 ,negative,0.691,Bad Flight,0.3721,US Airways,null,lumpuck,null,0,@usairways - thanks for the 5+ hour flight from PIT to PHX with zero entertainment. Guess why I have a quarter million + miles on Delta,null,2015/2/21 8:03,Wexford. PA,null
569164415322492000.00 ,negative,1,Late Flight,0.6915,US Airways,null,observepeople,null,0,@usairways I get extended hold times due to the weather...but 2-1/2 hours on hold (and counting). HELP!!,null,2015/2/21 7:59,null,Eastern Time (US & Canada)
569164183473762000.00 ,negative,0.6764,Customer Service Issue,0.6764,US Airways,null,lfothergill,null,0,@USAirways Official time of call 3 hours 10 minutes but must add for 7 minutes your reservation agent was extremely professional and helpful,null,2015/2/21 7:58,Pittsford. Vermont,Atlantic Time (Canada)
569163241781403000.00 ,negative,1,Lost Luggage,1,US Airways,null,swatkins_44,null,0,@USAirways - I'm currently missing a basketball game due to your lost bag policy #terribleservice #wheresmyrefund,null,2015/2/21 7:54,null,Quito
569163008309657000.00 ,negative,1,Flight Attendant Complaints,1,US Airways,null,BCchillennnnnn,null,0,@USAirways your flight attendants are all jerks 馃惓,null,2015/2/21 7:53,VA ,Eastern Time (US & Canada)
569162593819955000.00 ,negative,1,Flight Booking Problems,1,US Airways,null,RooterHTG,null,0,@USAirways Easily the most ridiculous experience trying to spend money with your company.,null,2015/2/21 7:51,Sequim. WA,null
